503, 2497, 1, 4096
1004, 3000, 1, 4096
1506, 2334, 1, 4096
2016, 1642, 1, 4096
2519, 1725, 1, 4096
3025, 1359, 1, 4096
3527, 1652, 1, 4096
4030, 1574, 1, 4096
4534, 1534, 1, 4096
5040, 1470, 1, 4096
5546, 1671, 1, 4096
6052, 1557, 1, 4096
6553, 1524, 1, 4096
7055, 1524, 1, 4096
7558, 1415, 1, 4096
8066, 1622, 1, 4096
8571, 1571, 1, 4096
9072, 1197, 1, 4096
9574, 1812, 1, 4096
10074, 1584, 1, 4096
10577, 1367, 1, 4096
11079, 1577, 1, 4096
11585, 1584, 1, 4096
12087, 1649, 1, 4096
12593, 1320, 1, 4096
13095, 1461, 1, 4096
13597, 1692, 1, 4096
14099, 1405, 1, 4096
14603, 1587, 1, 4096
15113, 1555, 1, 4096
15624, 1471, 1, 4096
16126, 1681, 1, 4096
16629, 1330, 1, 4096
17129, 1600, 1, 4096
17641, 1573, 1, 4096
18142, 1344, 1, 4096
18647, 1444, 1, 4096
19155, 1669, 1, 4096
19656, 1584, 1, 4096
20161, 1489, 1, 4096
20667, 1280, 1, 4096
21170, 1717, 1, 4096
21672, 1529, 1, 4096
22178, 1394, 1, 4096
22679, 1560, 1, 4096
23182, 1649, 1, 4096
23685, 1510, 1, 4096
24185, 1416, 1, 4096
24685, 1536, 1, 4096
25186, 1744, 1, 4096
25690, 1412, 1, 4096
26192, 1729, 1, 4096
26694, 1569, 1, 4096
27203, 1406, 1, 4096
27704, 1536, 1, 4096
28205, 1472, 1, 4096
28705, 1688, 1, 4096
29211, 1481, 1, 4096
29711, 1608, 1, 4096
30215, 1555, 1, 4096
30720, 1650, 1, 4096
31226, 1470, 1, 4096
31727, 1664, 1, 4096
32228, 1620, 1, 4096
32738, 1584, 1, 4096
33241, 1649, 1, 4096
33748, 1486, 1, 4096
34254, 1588, 1, 4096
34755, 1429, 1, 4096
35256, 1584, 1, 4096
35765, 1559, 1, 4096
36268, 1693, 1, 4096
36770, 1572, 1, 4096
37272, 1617, 1, 4096
37778, 1671, 1, 4096
38282, 1539, 1, 4096
38787, 1552, 1, 4096
39290, 1617, 1, 4096
39791, 1493, 1, 4096
40293, 1516, 1, 4096
40795, 1633, 1, 4096
41298, 1577, 1, 4096
41798, 1584, 1, 4096
42307, 1370, 1, 4096
42809, 1652, 1, 4096
43309, 1576, 1, 4096
