501, 13676, 1, 4096
1002, 13016, 1, 4096
1503, 12143, 1, 4096
2004, 12112, 1, 4096
2504, 11520, 1, 4096
3007, 12413, 1, 4096
3508, 12256, 1, 4096
4008, 11320, 1, 4096
4509, 12320, 1, 4096
5011, 12838, 1, 4096
5511, 12176, 1, 4096
6011, 11912, 1, 4096
6514, 11633, 1, 4096
7014, 11472, 1, 4096
7516, 11912, 1, 4096
8016, 12656, 1, 4096
8516, 12600, 1, 4096
9017, 12688, 1, 4096
9517, 12512, 1, 4096
10017, 12576, 1, 4096
10521, 12420, 1, 4096
11022, 12504, 1, 4096
11524, 12278, 1, 4096
12024, 12208, 1, 4096
12528, 11968, 1, 4096
13028, 12128, 1, 4096
13529, 12384, 1, 4096
14029, 12184, 1, 4096
14530, 12031, 1, 4096
15032, 11840, 1, 4096
15532, 12184, 1, 4096
16035, 12916, 1, 4096
16537, 12780, 1, 4096
17037, 12264, 1, 4096
17537, 11800, 1, 4096
18038, 11600, 1, 4096
18539, 11848, 1, 4096
19040, 12544, 1, 4096
19540, 12544, 1, 4096
20044, 12349, 1, 4096
20550, 12665, 1, 4096
21051, 12191, 1, 4096
21552, 13128, 1, 4096
22052, 12504, 1, 4096
22553, 12608, 1, 4096
23053, 12736, 1, 4096
23554, 12272, 1, 4096
24058, 12007, 1, 4096
24558, 12208, 1, 4096
25063, 12912, 1, 4096
25565, 12597, 1, 4096
26065, 12768, 1, 4096
26565, 11824, 1, 4096
27066, 12136, 1, 4096
27566, 12040, 1, 4096
28067, 12032, 1, 4096
28568, 12008, 1, 4096
29077, 12259, 1, 4096
29577, 12704, 1, 4096
30077, 12640, 1, 4096
30579, 12471, 1, 4096
31079, 12920, 1, 4096
31580, 12784, 1, 4096
32083, 12532, 1, 4096
32583, 12680, 1, 4096
33084, 12279, 1, 4096
33586, 12742, 1, 4096
34088, 12359, 1, 4096
34588, 11936, 1, 4096
35089, 12552, 1, 4096
35589, 12096, 1, 4096
36089, 12512, 1, 4096
36589, 12960, 1, 4096
37090, 12455, 1, 4096
37593, 12047, 1, 4096
38093, 12448, 1, 4096
38594, 12648, 1, 4096
39095, 12806, 1, 4096
39595, 12160, 1, 4096
40095, 12480, 1, 4096
40597, 11696, 1, 4096
41097, 12136, 1, 4096
41598, 12728, 1, 4096
42098, 12544, 1, 4096
42598, 12472, 1, 4096
43099, 12896, 1, 4096
43600, 12582, 1, 4096
44100, 12512, 1, 4096
44601, 12415, 1, 4096
45102, 12728, 1, 4096
45602, 12376, 1, 4096
46103, 12656, 1, 4096
46603, 12448, 1, 4096
47104, 12456, 1, 4096
47608, 11316, 1, 4096
48109, 11904, 1, 4096
48610, 12640, 1, 4096
49112, 12479, 1, 4096
49612, 12056, 1, 4096
50112, 12208, 1, 4096
50612, 12104, 1, 4096
51112, 12688, 1, 4096
51614, 12685, 1, 4096
52115, 12264, 1, 4096
52618, 12223, 1, 4096
53119, 12536, 1, 4096
53620, 11584, 1, 4096
54121, 11776, 1, 4096
54622, 12160, 1, 4096
55124, 12573, 1, 4096
55627, 12565, 1, 4096
56127, 12184, 1, 4096
56630, 12207, 1, 4096
57130, 12224, 1, 4096
57631, 11984, 1, 4096
58132, 12664, 1, 4096
58634, 11832, 1, 4096
59135, 11400, 1, 4096
59635, 11760, 1, 4096
60137, 12335, 1, 4096
60638, 11888, 1, 4096
61140, 12637, 1, 4096
61643, 12914, 1, 4096
62143, 12104, 1, 4096
62643, 11728, 1, 4096
63144, 12704, 1, 4096
63645, 12534, 1, 4096
64150, 11873, 1, 4096
64652, 12103, 1, 4096
65152, 12864, 1, 4096
65655, 11968, 1, 4096
66156, 12472, 1, 4096
66656, 12472, 1, 4096
67157, 12184, 1, 4096
67657, 12504, 1, 4096
68158, 12864, 1, 4096
68659, 12742, 1, 4096
69159, 12872, 1, 4096
69660, 12272, 1, 4096
70160, 12840, 1, 4096
70662, 12487, 1, 4096
71162, 12544, 1, 4096
71662, 12856, 1, 4096
72162, 12760, 1, 4096
72662, 12504, 1, 4096
73162, 12824, 1, 4096
73662, 12408, 1, 4096
74164, 12758, 1, 4096
74670, 12403, 1, 4096
75171, 12670, 1, 4096
75672, 12311, 1, 4096
76174, 12319, 1, 4096
76678, 12087, 1, 4096
77179, 12992, 1, 4096
77681, 12558, 1, 4096
78181, 12728, 1, 4096
78683, 12191, 1, 4096
79184, 12040, 1, 4096
79684, 12584, 1, 4096
80187, 12747, 1, 4096
80689, 12399, 1, 4096
81189, 12536, 1, 4096
81690, 12808, 1, 4096
82191, 12351, 1, 4096
82691, 12072, 1, 4096
83194, 12063, 1, 4096
83694, 12584, 1, 4096
84195, 12424, 1, 4096
84695, 11776, 1, 4096
85198, 12103, 1, 4096
85700, 11481, 1, 4096
86201, 11656, 1, 4096
86702, 11536, 1, 4096
87202, 12504, 1, 4096
87705, 12461, 1, 4096
88207, 12726, 1, 4096
88708, 12534, 1, 4096
89209, 12728, 1, 4096
89710, 12544, 1, 4096
90210, 12616, 1, 4096
90712, 12447, 1, 4096
91212, 12664, 1, 4096
91714, 12573, 1, 4096
92214, 13008, 1, 4096
92716, 12319, 1, 4096
93218, 12390, 1, 4096
93723, 11968, 1, 4096
94223, 11904, 1, 4096
94726, 12262, 1, 4096
95226, 12568, 1, 4096
95726, 12288, 1, 4096
96228, 12199, 1, 4096
96729, 12646, 1, 4096
97229, 12912, 1, 4096
97730, 11936, 1, 4096
98238, 12410, 1, 4096
98739, 12632, 1, 4096
99243, 12174, 1, 4096
99744, 11432, 1, 4096
100245, 11209, 1, 4096
100747, 10730, 1, 4096
101249, 12287, 1, 4096
101749, 12640, 1, 4096
102249, 13000, 1, 4096
102749, 12440, 1, 4096
103249, 12720, 1, 4096
103749, 12392, 1, 4096
104250, 12832, 1, 4096
104750, 12392, 1, 4096
105250, 12704, 1, 4096
105751, 12360, 1, 4096
106253, 12270, 1, 4096
106755, 12270, 1, 4096
107256, 12504, 1, 4096
107758, 11529, 1, 4096
108259, 12232, 1, 4096
108760, 12495, 1, 4096
109262, 12151, 1, 4096
109763, 11880, 1, 4096
110271, 11637, 1, 4096
110772, 12136, 1, 4096
111272, 12824, 1, 4096
111773, 12087, 1, 4096
112274, 12376, 1, 4096
112774, 12248, 1, 4096
113275, 12766, 1, 4096
113775, 12528, 1, 4096
114276, 12560, 1, 4096
114776, 12744, 1, 4096
115278, 12772, 1, 4096
115783, 12539, 1, 4096
116283, 12864, 1, 4096
116785, 12566, 1, 4096
117287, 13021, 1, 4096
117788, 12287, 1, 4096
118288, 12648, 1, 4096
118789, 12510, 1, 4096
119290, 12808, 1, 4096
119793, 12517, 1, 4096
120293, 12656, 1, 4096
120794, 12448, 1, 4096
121294, 12624, 1, 4096
121794, 12488, 1, 4096
122294, 12912, 1, 4096
122794, 12448, 1, 4096
123295, 12646, 1, 4096
123796, 12864, 1, 4096
124297, 12664, 1, 4096
124798, 12464, 1, 4096
125299, 12928, 1, 4096
125800, 12271, 1, 4096
126301, 11968, 1, 4096
126801, 11584, 1, 4096
127301, 12552, 1, 4096
127801, 12080, 1, 4096
128302, 12550, 1, 4096
128803, 12096, 1, 4096
129305, 12111, 1, 4096
129806, 11496, 1, 4096
130308, 11402, 1, 4096
130808, 11952, 1, 4096
131316, 12347, 1, 4096
131816, 12984, 1, 4096
132318, 12878, 1, 4096
132819, 12726, 1, 4096
133319, 12552, 1, 4096
133821, 12589, 1, 4096
134324, 12741, 1, 4096
134828, 11992, 1, 4096
135329, 12760, 1, 4096
135833, 12262, 1, 4096
136334, 12542, 1, 4096
136834, 11952, 1, 4096
137334, 12064, 1, 4096
137835, 11305, 1, 4096
138338, 11250, 1, 4096
138838, 11240, 1, 4096
139339, 11368, 1, 4096
139840, 10960, 1, 4096
140340, 11720, 1, 4096
140842, 11552, 1, 4096
141346, 11363, 1, 4096
141846, 11928, 1, 4096
142347, 11480, 1, 4096
142850, 10756, 1, 4096
143352, 11241, 1, 4096
143855, 11013, 1, 4096
144355, 11728, 1, 4096
144858, 11585, 1, 4096
145358, 11800, 1, 4096
145859, 11288, 1, 4096
146359, 11304, 1, 4096
146860, 11289, 1, 4096
147360, 11576, 1, 4096
147861, 11128, 1, 4096
148363, 11171, 1, 4096
148866, 11203, 1, 4096
149369, 11578, 1, 4096
149870, 11360, 1, 4096
150370, 11824, 1, 4096
150870, 11464, 1, 4096
151371, 11241, 1, 4096
151874, 11450, 1, 4096
152375, 11760, 1, 4096
152876, 11648, 1, 4096
153376, 11424, 1, 4096
153877, 11672, 1, 4096
154378, 11416, 1, 4096
154879, 11664, 1, 4096
155380, 10459, 1, 4096
155880, 10224, 1, 4096
156383, 10422, 1, 4096
156883, 10880, 1, 4096
157385, 11649, 1, 4096
157885, 11880, 1, 4096
158386, 11664, 1, 4096
158886, 11520, 1, 4096
159387, 11329, 1, 4096
159889, 11065, 1, 4096
160390, 11401, 1, 4096
160891, 11680, 1, 4096
161391, 11720, 1, 4096
161891, 11600, 1, 4096
162393, 12167, 1, 4096
162893, 11944, 1, 4096
163393, 11784, 1, 4096
163895, 11688, 1, 4096
164395, 11600, 1, 4096
164896, 10994, 1, 4096
165396, 11672, 1, 4096
165898, 11568, 1, 4096
166401, 11403, 1, 4096
166905, 11483, 1, 4096
167405, 12072, 1, 4096
167906, 11856, 1, 4096
168409, 11498, 1, 4096
168909, 11224, 1, 4096
169410, 11185, 1, 4096
169912, 11450, 1, 4096
170415, 11729, 1, 4096
170916, 11872, 1, 4096
171416, 11608, 1, 4096
171919, 11618, 1, 4096
172419, 12240, 1, 4096
172922, 11864, 1, 4096
173422, 11464, 1, 4096
173922, 11512, 1, 4096
174423, 11168, 1, 4096
174925, 10267, 1, 4096
175425, 11400, 1, 4096
175926, 11800, 1, 4096
176428, 11481, 1, 4096
176928, 11968, 1, 4096
177428, 11920, 1, 4096
177934, 11098, 1, 4096
178435, 10816, 1, 4096
178935, 10944, 1, 4096
179436, 11417, 1, 4096
179939, 10916, 1, 4096
180440, 11441, 1, 4096
180940, 11560, 1, 4096
181441, 11784, 1, 4096
181942, 11920, 1, 4096
182442, 12056, 1, 4096
182943, 12120, 1, 4096
183443, 10648, 1, 4096
183944, 11536, 1, 4096
184450, 11667, 1, 4096
184951, 11672, 1, 4096
185453, 11330, 1, 4096
185954, 11864, 1, 4096
186455, 11161, 1, 4096
186959, 11395, 1, 4096
187460, 11600, 1, 4096
187966, 11904, 1, 4096
188467, 11393, 1, 4096
188969, 11354, 1, 4096
189470, 11313, 1, 4096
189970, 11368, 1, 4096
190470, 11696, 1, 4096
190972, 11880, 1, 4096
191474, 11688, 1, 4096
191974, 11896, 1, 4096
192475, 12200, 1, 4096
192975, 12128, 1, 4096
193475, 10944, 1, 4096
193976, 10624, 1, 4096
194476, 11568, 1, 4096
194977, 11704, 1, 4096
195480, 11546, 1, 4096
195981, 11672, 1, 4096
196482, 10778, 1, 4096
196986, 10759, 1, 4096
197487, 10570, 1, 4096
197989, 11474, 1, 4096
198497, 10808, 1, 4096
198997, 11256, 1, 4096
199498, 11504, 1, 4096
200001, 11586, 1, 4096
200502, 11640, 1, 4096
201004, 11560, 1, 4096
201507, 11355, 1, 4096
202009, 12015, 1, 4096
202510, 11880, 1, 4096
203011, 12152, 1, 4096
203512, 11728, 1, 4096
204012, 11648, 1, 4096
204514, 11353, 1, 4096
205015, 11192, 1, 4096
205515, 11776, 1, 4096
206016, 11592, 1, 4096
206516, 11664, 1, 4096
207020, 11403, 1, 4096
207522, 11065, 1, 4096
208023, 11352, 1, 4096
208523, 11504, 1, 4096
209023, 11232, 1, 4096
209523, 11616, 1, 4096
210024, 11656, 1, 4096
210525, 11000, 1, 4096
211025, 11040, 1, 4096
211527, 11458, 1, 4096
212029, 11992, 1, 4096
212531, 11760, 1, 4096
213034, 11808, 1, 4096
213544, 11104, 1, 4096
214046, 11577, 1, 4096
214547, 11624, 1, 4096
215047, 11840, 1, 4096
215548, 11792, 1, 4096
216048, 11600, 1, 4096
216551, 11609, 1, 4096
217051, 12024, 1, 4096
217554, 11745, 1, 4096
218055, 12168, 1, 4096
218557, 11960, 1, 4096
219059, 11864, 1, 4096
219560, 11672, 1, 4096
220060, 11416, 1, 4096
220560, 11840, 1, 4096
221061, 11696, 1, 4096
221562, 11664, 1, 4096
222066, 11365, 1, 4096
222567, 11424, 1, 4096
223075, 11897, 1, 4096
223576, 11928, 1, 4096
224078, 11689, 1, 4096
224582, 11920, 1, 4096
225082, 11600, 1, 4096
225584, 11592, 1, 4096
226084, 11088, 1, 4096
226585, 10554, 1, 4096
227086, 11192, 1, 4096
227586, 11512, 1, 4096
228086, 11992, 1, 4096
228591, 11730, 1, 4096
229095, 11435, 1, 4096
229595, 11880, 1, 4096
230097, 11760, 1, 4096
230600, 10788, 1, 4096
231108, 11076, 1, 4096
231609, 11473, 1, 4096
232110, 11936, 1, 4096
232611, 11872, 1, 4096
233113, 12079, 1, 4096
233617, 11411, 1, 4096
234117, 11216, 1, 4096
234618, 11616, 1, 4096
235118, 11464, 1, 4096
235620, 11672, 1, 4096
236121, 11600, 1, 4096
236628, 11857, 1, 4096
237130, 11832, 1, 4096
237632, 11250, 1, 4096
238134, 11249, 1, 4096
238634, 11456, 1, 4096
239134, 11456, 1, 4096
239635, 11776, 1, 4096
240136, 11840, 1, 4096
240636, 11592, 1, 4096
241137, 11672, 1, 4096
241637, 11728, 1, 4096
242138, 11385, 1, 4096
242638, 11424, 1, 4096
243139, 11232, 1, 4096
243639, 11256, 1, 4096
244140, 11752, 1, 4096
244641, 11800, 1, 4096
